Date,Open,High,Low,Close,Adj Close,Volume
2021-08-10,795.590027,797.039978,783.830017,789.289978,787.243103,589500
2021-08-11,791.140015,793.340027,781.419983,789.219971,787.173279,421300
2021-08-12,788.700012,788.700012,778.530029,781.070007,779.044434,764600
2021-08-13,779.140015,789.590027,776.539978,788.960022,786.914001,454700
2021-08-16,787.830017,790.969971,779.739990,787.349976,785.308105,426000
2021-08-17,781.760010,783.390015,770.400024,776.559998,774.546143,483600
2021-08-18,776.219971,785.380005,772.030029,772.450012,770.446777,452500
2021-08-19,761.869995,784.010010,761.210022,781.510010,779.483276,514000
2021-08-20,785.080017,790.880005,778.010010,788.179993,786.135986,507700
2021-08-23,795.030029,812.500000,794.570007,811.619995,809.515198,724300
2021-08-24,806.099976,807.710022,801.580017,805.609985,803.520752,453800
2021-08-25,808.419983,813.369995,805.000000,807.869995,805.774902,471100
2021-08-26,808.270020,815.830017,804.159973,810.940002,808.836975,450000
2021-08-27,814.250000,834.770020,813.770020,832.919983,830.759949,658900
2021-08-30,839.940002,843.010010,836.760010,839.590027,837.412659,491000
2021-08-31,843.780029,844.159973,827.210022,833.039978,830.879639,579300
2021-09-01,838.719971,850.719971,836.690002,842.169983,839.985962,581900
2021-09-02,852.159973,862.049988,848.869995,861.280029,859.046448,746800
2021-09-03,848.520020,862.979980,848.520020,858.109985,855.884644,698000
2021-09-07,865.289978,868.880005,857.760010,861.770020,859.535156,780900
2021-09-08,857.609985,859.900024,849.919983,857.989990,855.764954,714900
2021-09-09,855.479980,862.760010,852.099976,853.500000,851.286560,641900
2021-09-10,870.940002,875.359985,857.400024,858.869995,856.642639,1137400
2021-09-13,869.219971,872.210022,861.039978,871.239990,868.980591,636000
2021-09-14,883.820007,895.929993,879.679993,888.070007,885.766968,978300
2021-09-15,886.989990,890.010010,879.440002,889.330017,887.023682,799700
2021-09-16,877.140015,889.780029,875.440002,887.309998,885.008911,811400
2021-09-17,875.099976,875.309998,852.409973,859.849976,857.620117,1670500
2021-09-20,838.880005,845.489990,829.700012,840.739990,838.559692,1122600
2021-09-21,860.000000,862.369995,844.489990,854.729980,852.513367,905700
2021-09-22,851.830017,871.650024,849.460022,864.739990,862.497437,669400
2021-09-23,877.390015,888.719971,877.260010,879.780029,877.498474,744500
2021-09-24,867.359985,873.359985,865.119995,868.820007,866.566833,510400
2021-09-27,843.280029,847.880005,833.049988,835.309998,833.143738,1063900
2021-09-28,794.840027,799.340027,773.070007,780.169983,778.146729,2390100
2021-09-29,785.000000,786.229980,749.119995,750.419983,748.473877,2216000
2021-09-30,754.250000,762.320007,742.289978,745.109985,743.177673,1078800
2021-10-01,745.000000,745.000000,728.369995,741.809998,739.886230,1180400
2021-10-04,728.900024,730.159973,709.030029,712.940002,711.091125,1663500
2021-10-05,725.039978,742.630005,722.619995,732.869995,730.969421,1201500
2021-10-06,725.380005,734.700012,719.010010,732.500000,730.600403,973000
2021-10-07,745.409973,753.669983,742.229980,746.820007,744.883240,1267500
2021-10-08,749.359985,749.739990,729.330017,730.270020,728.376160,1039200
2021-10-11,722.780029,735.830017,721.359985,721.890015,720.017883,702500
2021-10-12,734.000000,734.000000,722.400024,725.049988,723.169678,868400
2021-10-13,743.150024,749.460022,740.000000,744.419983,742.489441,1170000
2021-10-14,769.599976,778.640015,765.679993,778.289978,776.271606,1370500
2021-10-15,780.960022,789.640015,775.840027,789.400024,787.352844,876200
2021-10-18,774.090027,788.330017,772.989990,788.219971,786.175842,1014600
2021-10-19,788.179993,801.619995,786.299988,800.960022,798.882874,956600
2021-10-20,782.239990,785.140015,758.239990,767.700012,765.709106,1894900
2021-10-21,764.530029,787.559998,763.869995,787.559998,785.517578,1083100
2021-10-22,798.190002,808.799988,796.270020,800.969971,798.892761,1294600
2021-10-25,799.690002,803.190002,787.010010,788.440002,786.395325,786000
2021-10-26,796.400024,797.989990,784.190002,791.229980,789.178040,741400
2021-10-27,798.059998,818.950012,797.200012,801.000000,798.922729,949800
2021-10-28,814.119995,821.919983,810.719971,813.190002,811.081116,687500
2021-10-29,807.229980,814.460022,804.750000,812.880005,810.771912,583400
2021-11-01,806.909973,808.000000,796.479980,807.450012,805.356018,573600
2021-11-02,812.320007,817.690002,811.289978,812.020020,812.020020,503800
2021-11-03,818.400024,831.580017,810.479980,830.020020,830.020020,566900
2021-11-04,831.640015,853.150024,829.599976,850.489990,850.489990,1058200
2021-11-05,852.229980,854.640015,841.640015,847.000000,847.000000,733000
2021-11-08,855.510010,856.950012,848.000000,849.929993,849.929993,728100
2021-11-09,852.010010,855.460022,842.000000,850.049988,850.049988,676500
2021-11-10,829.609985,835.440002,815.109985,817.849976,817.849976,737700
2021-11-11,833.270020,839.039978,829.200012,833.390015,833.390015,416000
2021-11-12,840.000000,855.000000,835.099976,851.630005,851.630005,531200
2021-11-15,855.000000,861.599976,852.989990,856.719971,856.719971,638000
2021-11-16,851.520020,862.609985,847.239990,860.549988,860.549988,690000
